270,135,32,35
271,133,32,35
273,132,32,35
273,132,32,35
274,134,32,35
271,137,32,35
266,143,32,35
263,151,32,35
263,151,32,35
263,155,32,35
266,154,32,35
271,152,32,35
273,145,32,35
273,145,32,35
273,133,32,35
272,120,32,35
271,105,32,35
270,89,32,35
270,89,32,35
270,77,32,35
273,69,32,35
276,62,32,35
277,56,32,35
277,56,32,35
277,56,32,35
279,63,32,35
282,70,32,35
282,76,32,35
282,76,32,35
278,78,32,35
275,75,32,35
274,66,32,35
274,60,32,35
274,60,32,35
274,59,32,35
272,55,32,35
273,52,32,35
275,51,32,35
275,50,32,35
273,49,32,35
269,45,32,35
264,38,32,35
259,32,32,35
259,32,32,35
258,34,32,35
253,39,32,35
247,39,32,35
247,41,32,35
247,41,32,35
254,51,32,35
264,62,32,35
272,69,32,35
281,73,32,35
281,73,32,35
290,80,32,35
294,92,32,35
290,104,32,35
279,110,32,35
279,110,32,35
268,106,32,35
257,94,32,35
249,85,32,35
242,79,32,35
243,79,32,35
240,78,32,35
238,76,32,35
237,75,32,35
237,73,32,35
237,73,32,35
237,71,32,35
237,70,32,35
237,69,32,35
236,70,32,35
236,69,32,35
236,73,32,35
238,79,32,35
236,85,32,35
231,94,32,35
231,94,32,35
226,105,32,35
221,110,32,35
214,110,32,35
205,109,32,35
205,109,32,35
194,110,32,35
187,111,32,35
184,107,32,35
185,102,32,35
185,102,32,35
186,102,32,35
187,105,32,35
189,107,32,35
194,104,32,35
194,104,32,35
197,101,32,35
193,103,32,35
186,107,32,35
180,110,32,35
179,109,32,35
177,110,32,35
176,110,32,35
172,112,32,35
167,116,32,35
167,117,32,35
164,121,32,35
165,123,32,35
165,119,32,35
162,110,32,35
162,110,32,35
158,102,32,35
153,94,32,35
149,86,32,35
144,74,32,35
144,74,32,35
136,62,32,35
128,56,32,35
127,55,32,35
132,55,32,35
132,55,32,35
134,53,32,35
135,57,32,35
139,64,32,35
146,74,32,35
147,74,32,35
152,83,32,35
153,92,32,35
153,103,32,35
156,111,32,35
156,111,32,35
165,116,32,35
178,118,32,35
187,114,32,35
195,107,32,35
195,108,32,35
202,100,32,35
206,88,32,35
205,74,32,35
199,58,32,35
199,58,32,35
191,46,32,35
187,38,32,35
186,30,32,35
184,21,32,35
183,21,32,35
181,13,32,35
182,14,32,35
184,20,32,35
181,26,32,35
181,26,32,35
173,33,32,35
163,47,32,35
156,67,32,35
150,83,32,35
150,83,32,35
141,92,32,35
134,96,32,35
131,92,32,35
128,82,32,35
128,82,32,35
123,69,32,35
117,57,32,35
111,48,32,35
106,44,32,35
106,43,32,35
106,48,32,35
110,56,32,35
117,59,32,35
129,62,32,35
129,62,32,35
140,63,32,35
150,62,32,35
157,59,32,35
160,49,32,35
160,49,32,35
