270,135,32,35
272,133,32,35
274,133,32,35
274,133,32,35
275,134,32,35
272,137,32,35
267,143,32,35
264,151,32,35
264,151,32,35
265,155,32,35
269,155,32,35
273,152,32,35
276,146,32,35
276,146,32,35
276,134,32,35
275,121,32,35
274,106,32,35
272,90,32,35
272,90,32,35
272,78,32,35
275,70,32,35
278,63,32,35
279,57,32,35
280,57,32,35
280,58,32,35
282,64,32,35
285,71,32,35
285,77,32,35
284,77,32,35
281,79,32,35
278,76,32,35
277,68,32,35
278,62,32,35
277,62,32,35
277,61,32,35
275,58,32,35
276,54,32,35
278,53,32,35
278,53,32,35
276,51,32,35
272,47,32,35
267,40,32,35
263,34,32,35
263,34,32,35
261,36,32,35
256,40,32,35
250,41,32,35
250,43,32,35
250,43,32,35
258,53,32,35
267,64,32,35
275,71,32,35
284,75,32,35
284,75,32,35
294,83,32,35
298,96,32,35
293,107,32,35
282,113,32,35
282,113,32,35
271,108,32,35
261,99,32,35
253,89,32,35
247,84,32,35
247,84,32,35
244,82,32,35
243,83,32,35
242,81,32,35
241,78,32,35
241,78,32,35
241,76,32,35
241,74,32,35
240,73,32,35
239,73,32,35
239,73,32,35
240,77,32,35
242,82,32,35
240,88,32,35
234,97,32,35
234,97,32,35
229,107,32,35
223,112,32,35
217,113,32,35
208,111,32,35
208,111,32,35
197,112,32,35
190,113,32,35
187,109,32,35
187,104,32,35
187,104,32,35
189,104,32,35
190,107,32,35
193,108,32,35
197,105,32,35
197,105,32,35
199,101,32,35
196,104,32,35
190,109,32,35
183,112,32,35
183,112,32,35
181,113,32,35
180,113,32,35
176,115,32,35
170,118,32,35
170,118,32,35
167,122,32,35
168,124,32,35
169,120,32,35
165,110,32,35
165,110,32,35
160,101,32,35
156,93,32,35
152,85,32,35
147,73,32,35
147,73,32,35
139,60,32,35
133,51,32,35
132,52,32,35
138,51,32,35
139,51,32,35
144,49,32,35
145,52,32,35
148,60,32,35
156,70,32,35
157,70,32,35
162,79,32,35
164,88,32,35
163,99,32,35
166,107,32,35
166,107,32,35
175,113,32,35
187,115,32,35
196,111,32,35
204,105,32,35
204,105,32,35
211,98,32,35
216,88,32,35
215,73,32,35
209,56,32,35
209,56,32,35
202,45,32,35
198,35,32,35
196,27,32,35
194,18,32,35
194,18,32,35
191,9,32,35
191,10,32,35
193,15,32,35
190,21,32,35
190,21,32,35
181,28,32,35
171,42,32,35
163,62,32,35
156,77,32,35
157,77,32,35
147,86,32,35
140,90,32,35
137,88,32,35
133,78,32,35
133,78,32,35
128,65,32,35
122,53,32,35
115,42,32,35
110,39,32,35
110,39,32,35
110,45,32,35
114,53,32,35
121,55,32,35
133,59,32,35
133,59,32,35
145,60,32,35
154,60,32,35
160,54,32,35
164,46,32,35
164,46,32,35
162,38,32,35
160,35,32,35
161,39,32,35
164,46,32,35
164,46,32,35
169,57,32,35
173,71,32,35
177,84,32,35
182,91,32,35
182,91,32,35
184,92,32,35
184,92,32,35
183,91,32,35
183,92,32,35
183,92,32,35
183,93,32,35
186,99,32,35
191,108,32,35
196,119,32,35
196,118,32,35
201,125,32,35
205,128,32,35
208,131,32,35
209,134,32,35
209,134,32,35
206,135,32,35
205,137,32,35
202,137,32,35
200,134,32,35
200,134,32,35
198,132,32,35
198,130,32,35
198,130,32,35
198,129,32,35
198,128,32,35
199,123,32,35
201,117,32,35
203,109,32,35
204,105,32,35
204,105,32,35
205,105,32,35
206,108,32,35
210,111,32,35
214,109,32,35
213,109,32,35
217,105,32,35
222,100,32,35
227,95,32,35
231,88,32,35
231,89,32,35
234,81,32,35
234,78,32,35
232,77,32,35
230,79,32,35
230,80,32,35
228,84,32,35
224,90,32,35
221,95,32,35
222,97,32,35
222,97,32,35
223,98,32,35
226,95,32,35
230,87,32,35
236,78,32,35
237,79,32,35
242,70,32,35
244,64,32,35
247,61,32,35
252,60,32,35
251,59,32,35
256,54,32,35
261,50,32,35
265,46,32,35
270,44,32,35
270,44,32,35
273,42,32,35
274,43,32,35
274,44,32,35
274,51,32,35
273,50,32,35
273,59,32,35
271,69,32,35
270,79,32,35
270,85,32,35
270,85,32,35
269,87,32,35
269,85,32,35
269,83,32,35
270,78,32,35
270,78,32,35
272,73,32,35
272,68,32,35
271,65,32,35
271,63,32,35
271,63,32,35
272,61,32,35
273,57,32,35
275,57,32,35
277,58,32,35
277,58,32,35
277,60,32,35
275,62,32,35
273,65,32,35
272,69,32,35
272,69,32,35
270,75,32,35
267,79,32,35
263,82,32,35
255,82,32,35
255,82,32,35
246,82,32,35
239,84,32,35
233,85,32,35
229,85,32,35
228,85,32,35
222,85,32,35
216,90,32,35
212,99,32,35
211,106,32,35
211,107,32,35
211,112,32,35
210,114,32,35
210,117,32,35
212,119,32,35
215,122,32,35
217,122,32,35
218,127,32,35
217,132,32,35
216,133,32,35
217,132,32,35
215,132,32,35
215,131,32,35
214,132,32,35
214,134,32,35
213,135,32,35
213,137,32,35
213,135,32,35
236,130,32,35
243,134,32,35
239,132,32,35
241,135,32,35
242,138,32,35
244,145,32,35
246,153,32,35
244,152,32,35
245,157,32,35
248,161,32,35
251,162,32,35
255,159,32,35
255,159,32,35
258,153,32,35
261,146,32,35
264,139,32,35
268,135,32,35
268,134,32,35
274,133,32,35
277,132,32,35
278,130,32,35
284,134,32,35
284,134,32,35
285,132,32,35
289,132,32,35
293,137,32,35
293,137,32,35
293,137,32,35
291,133,32,35
290,130,32,35
289,129,32,35
287,130,32,35
287,130,32,35
284,133,32,35
282,137,32,35
281,141,32,35
283,144,32,35
283,144,32,35
286,146,32,35
288,149,32,35
290,151,32,35
289,153,32,35
290,152,32,35
291,158,32,35
310,142,32,35
316,135,32,35
322,131,32,35
322,132,32,35
329,127,32,35
337,128,32,35
340,125,32,35
340,122,32,35
340,122,32,35
340,116,32,35
338,111,32,35
335,109,32,35
331,108,32,35
331,108,32,35
329,108,32,35
331,108,32,35
335,112,32,35
342,118,32,35
341,118,32,35
350,127,32,35
362,135,32,35
