270,135,32,35
272,133,32,35
273,133,32,35
273,132,32,35
274,134,32,35
271,136,32,35
266,142,32,35
263,150,32,35
263,150,32,35
264,154,32,35
267,153,32,35
272,151,32,35
274,144,32,35
274,144,32,35
274,133,32,35
273,119,32,35
272,104,32,35
270,88,32,35
270,88,32,35
271,76,32,35
274,69,32,35
277,61,32,35
278,55,32,35
278,55,32,35
279,56,32,35
280,62,32,35
283,69,32,35
283,75,32,35
283,75,32,35
280,78,32,35
277,74,32,35
276,66,32,35
276,61,32,35
276,60,32,35
276,59,32,35
274,56,32,35
275,52,32,35
277,51,32,35
277,51,32,35
276,49,32,35
271,45,32,35
266,38,32,35
262,32,32,35
262,32,32,35
261,35,32,35
256,39,32,35
250,40,32,35
250,42,32,35
250,42,32,35
258,52,32,35
267,63,32,35
275,70,32,35
284,74,32,35
284,74,32,35
293,81,32,35
297,93,32,35
292,105,32,35
282,111,32,35
282,111,32,35
271,107,32,35
261,97,32,35
252,87,32,35
246,82,32,35
246,82,32,35
243,80,32,35
242,80,32,35
241,78,32,35
241,77,32,35
240,76,32,35
240,74,32,35
240,72,32,35
240,72,32,35
239,72,32,35
239,72,32,35
239,76,32,35
241,81,32,35
240,87,32,35
234,96,32,35
234,96,32,35
229,107,32,35
223,112,32,35
217,112,32,35
208,111,32,35
208,111,32,35
197,112,32,35
189,113,32,35
187,109,32,35
187,104,32,35
187,104,32,35
188,104,32,35
190,107,32,35
192,108,32,35
197,105,32,35
196,105,32,35
199,102,32,35
196,104,32,35
189,109,32,35
183,112,32,35
183,112,32,35
180,112,32,35
180,113,32,35
176,115,32,35
170,118,32,35
170,118,32,35
167,123,32,35
168,124,32,35
168,120,32,35
166,110,32,35
166,110,32,35
162,101,32,35
157,93,32,35
153,84,32,35
148,73,32,35
148,73,32,35
141,60,32,35
134,51,32,35
134,51,32,35
140,50,32,35
139,50,32,35
143,49,32,35
145,52,32,35
148,59,32,35
156,70,32,35
156,70,32,35
161,78,32,35
162,88,32,35
162,98,32,35
166,107,32,35
166,107,32,35
175,113,32,35
187,114,32,35
197,111,32,35
204,104,32,35
205,104,32,35
212,97,32,35
218,88,32,35
216,73,32,35
210,56,32,35
211,57,32,35
203,45,32,35
200,36,32,35
198,28,32,35
195,19,32,35
194,18,32,35
192,10,32,35
192,10,32,35
194,16,32,35
190,22,32,35
190,22,32,35
182,29,32,35
172,43,32,35
164,62,32,35
158,78,32,35
157,77,32,35
148,87,32,35
140,90,32,35
138,88,32,35
135,79,32,35
135,79,32,35
131,67,32,35
125,56,32,35
119,45,32,35
116,43,32,35
114,41,32,35
113,46,32,35
118,54,32,35
125,57,32,35
136,60,32,35
136,60,32,35
147,61,32,35
156,60,32,35
163,54,32,35
166,46,32,35
166,47,32,35
163,38,32,35
162,36,32,35
163,39,32,35
166,47,32,35
166,47,32,35
171,58,32,35
175,72,32,35
179,84,32,35
184,91,32,35
184,91,32,35
187,93,32,35
187,93,32,35
186,93,32,35
186,93,32,35
186,93,32,35
185,93,32,35
188,99,32,35
193,107,32,35
198,116,32,35
198,116,32,35
203,122,32,35
207,125,32,35
210,128,32,35
210,131,32,35
210,131,32,35
208,134,32,35
205,136,32,35
202,137,32,35
200,136,32,35
200,136,32,35
198,134,32,35
198,134,32,35
199,135,32,35
200,134,32,35
199,134,32,35
200,128,32,35
203,123,32,35
205,115,32,35
206,111,32,35
206,111,32,35
207,112,32,35
208,115,32,35
211,117,32,35
215,115,32,35
215,115,32,35
218,110,32,35
223,106,32,35
227,100,32,35
231,93,32,35
231,93,32,35
232,84,32,35
232,79,32,35
230,77,32,35
229,79,32,35
228,79,32,35
226,83,32,35
223,89,32,35
220,93,32,35
220,94,32,35
220,94,32,35
221,95,32,35
225,94,32,35
229,85,32,35
235,74,32,35
235,74,32,35
240,65,32,35
243,59,32,35
246,57,32,35
250,54,32,35
250,53,32,35
255,51,32,35
260,46,32,35
264,42,32,35
269,40,32,35
269,40,32,35
272,37,32,35
273,38,32,35
274,41,32,35
273,46,32,35
273,46,32,35
272,54,32,35
271,66,32,35
270,74,32,35
269,80,32,35
269,80,32,35
268,82,32,35
268,81,32,35
268,78,32,35
270,74,32,35
270,74,32,35
272,69,32,35
272,64,32,35
271,61,32,35
271,58,32,35
271,58,32,35
272,56,32,35
273,52,32,35
275,51,32,35
277,52,32,35
277,52,32,35
276,53,32,35
274,55,32,35
273,58,32,35
272,63,32,35
272,63,32,35
269,67,32,35
266,72,32,35
261,73,32,35
252,72,32,35
253,73,32,35
243,72,32,35
235,74,32,35
229,75,32,35
222,74,32,35
223,74,32,35
215,74,32,35
209,78,32,35
205,88,32,35
199,96,32,35
198,95,32,35
198,103,32,35
196,107,32,35
196,110,32,35
198,116,32,35
198,116,32,35
201,122,32,35
203,127,32,35
202,132,32,35
202,135,32,35
202,134,32,35
201,135,32,35
201,136,32,35
202,139,32,35
202,142,32,35
202,142,32,35
202,144,32,35
202,144,32,35
201,145,32,35
200,147,32,35
200,147,32,35
200,148,32,35
202,151,32,35
204,157,32,35
205,164,32,35
205,164,32,35
205,168,32,35
206,170,32,35
209,169,32,35
214,164,32,35
214,164,32,35
218,156,32,35
219,145,32,35
221,134,32,35
225,125,32,35
225,124,32,35
230,117,32,35
234,110,32,35
237,104,32,35
241,96,32,35
240,97,32,35
245,91,32,35
253,88,32,35
258,83,32,35
261,77,32,35
261,77,32,35
263,70,32,35
266,65,32,35
267,62,32,35
268,60,32,35
268,61,32,35
267,62,32,35
267,64,32,35
269,67,32,35
274,70,32,35
274,70,32,35
279,72,32,35
285,72,32,35
291,73,32,35
296,73,32,35
296,73,32,35
301,75,32,35
308,79,32,35
318,83,32,35
326,85,32,35
326,85,32,35
335,84,32,35
344,85,32,35
349,87,32,35
351,86,32,35
351,87,32,35
351,84,32,35
350,83,32,35
348,83,32,35
345,86,32,35
345,86,32,35
344,89,32,35
346,94,32,35
352,99,32,35
354,112,32,35
334,126,32,35
344,132,32,35
368,138,32,35
